"ccpp_ubigeo","ccpp_name","type","variable","day","value"
"1601130032","el paujil","station","wind_speed",2023-06-14,0.415625
"1601130032","el paujil","station","wind_speed",2023-06-15,0.7
"1601130032","el paujil","station","wind_speed",2023-06-16,0.315625
"1601130032","el paujil","station","wind_speed",2023-06-17,0.15625
"1601130032","el paujil","station","wind_speed",2023-06-18,0.317708333333333
"1601130032","el paujil","station","wind_speed",2023-06-19,0.275
"1601130032","el paujil","station","wind_speed",2023-06-20,0.179166666666667
"1601130032","el paujil","station","wind_speed",2023-06-21,0.163541666666667
"1601130032","el paujil","station","wind_speed",2023-06-22,0.190338164251208
"1601130032","el paujil","station","wind_speed",2023-06-23,0.223611111111111
"1601130032","el paujil","station","wind_speed",2023-06-24,0.240972222222222
"1601130032","el paujil","station","wind_speed",2023-06-25,0.275694444444444
"1601130032","el paujil","station","wind_speed",2023-06-26,0.299305555555556
"1601130032","el paujil","station","wind_speed",2023-06-27,0.310416666666667
"1601130032","el paujil","station","wind_speed",2023-06-28,0.284722222222222
"1601130032","el paujil","station","wind_speed",2023-06-29,0.316731517509728
"1601130032","el paujil","station","wind_speed",2023-06-30,0.183185840707965
"1601130032","el paujil","station","wind_speed",2023-07-01,0.274305555555556
"1601130032","el paujil","station","wind_speed",2023-07-02,0.276388888888889
"1601130032","el paujil","station","wind_speed",2023-07-03,0.214583333333333
"1601130032","el paujil","station","wind_speed",2023-07-04,0.294444444444444
"1601130032","el paujil","station","wind_speed",2023-07-05,0.209027777777778
"1601130032","el paujil","station","wind_speed",2023-07-06,0.130588235294118
"1601130032","el paujil","station","wind_speed",2023-07-07,0.299115044247788
"1601130032","el paujil","station","wind_speed",2023-07-08,0.378472222222222
"1601130032","el paujil","station","wind_speed",2023-07-09,0.338194444444444
"1601130032","el paujil","station","wind_speed",2023-07-10,0.293055555555556
"1601130032","el paujil","station","wind_speed",2023-07-11,0.347916666666667
"1601130032","el paujil","station","wind_speed",2023-07-12,0.2625
"1601130032","el paujil","station","wind_speed",2023-07-13,0.300694444444444
"1601130032","el paujil","station","wind_speed",2023-07-14,0.24639175257732
"1601130032","el paujil","station","wind_speed",2023-07-15,0.299305555555556
"1601130032","el paujil","station","wind_speed",2023-07-16,0.215972222222222
"1601130032","el paujil","station","wind_speed",2023-07-17,0.280555555555556
"1601130032","el paujil","station","wind_speed",2023-07-18,0.19375
"1601130032","el paujil","station","wind_speed",2023-07-19,0.224305555555556
"1601130032","el paujil","station","wind_speed",2023-07-20,0.294949494949495
"1601130032","el paujil","station","wind_speed",2023-07-21,0.240277777777778
"1601130032","el paujil","station","wind_speed",2023-07-22,0.219444444444444
"1601130032","el paujil","station","wind_speed",2023-07-23,0.206944444444444
"1601130032","el paujil","station","wind_speed",2023-07-24,0.270833333333333
"1601130032","el paujil","station","wind_speed",2023-07-25,0.296527777777778
"1601130032","el paujil","station","wind_speed",2023-07-26,0.222222222222222
"1601130032","el paujil","station","wind_speed",2023-07-27,0.238194444444444
"1601130032","el paujil","station","wind_speed",2023-07-28,0.360416666666667
"1601130032","el paujil","station","wind_speed",2023-07-29,0.427777777777778
"1601130032","el paujil","station","wind_speed",2023-07-30,0.28125
"1601130032","el paujil","station","wind_speed",2023-07-31,0.349416342412451
"1601130032","el paujil","station","wind_speed",2023-08-01,0.369130434782609
"1601130032","el paujil","station","wind_speed",2023-08-02,0.327083333333333
"1601130032","el paujil","station","wind_speed",2023-08-03,0.231944444444444
"1601130032","el paujil","station","wind_speed",2023-08-04,0.227777777777778
"1601130032","el paujil","station","wind_speed",2023-08-05,0.253472222222222
"1601130032","el paujil","station","wind_speed",2023-08-06,0.1875
"1601130032","el paujil","station","wind_speed",2023-08-07,0.343877551020408
"1601130032","el paujil","station","wind_speed",2023-08-08,0.288888888888889
"1601130032","el paujil","station","wind_speed",2023-08-09,0.235416666666667
"1601130032","el paujil","station","wind_speed",2023-08-10,0.266666666666667
"1601130032","el paujil","station","wind_speed",2023-08-11,0.544444444444445
"1601130032","el paujil","station","wind_speed",2023-08-12,0.313194444444444
"1601130032","el paujil","station","wind_speed",2023-08-13,0.265972222222222
"1601130032","el paujil","station","wind_speed",2023-08-14,0.329861111111111
"1601130032","el paujil","station","wind_speed",2023-08-15,0.354385964912281
"1601130032","el paujil","station","wind_speed",2023-08-16,0.284955752212389
"1601130032","el paujil","station","wind_speed",2023-08-17,0.196527777777778
"1601130032","el paujil","station","wind_speed",2023-08-18,0.192361111111111
"1601130032","el paujil","station","wind_speed",2023-08-19,0.256944444444444
"1601130032","el paujil","station","wind_speed",2023-08-20,0.374305555555556
"1601130032","el paujil","station","wind_speed",2023-08-21,0.347222222222222
"1601130032","el paujil","station","wind_speed",2023-08-22,0.452140077821012
"1601130032","el paujil","station","wind_speed",2023-08-23,0.337280701754386
"1601130032","el paujil","station","wind_speed",2023-08-24,0.357638888888889
"1601130032","el paujil","station","wind_speed",2023-08-25,0.536111111111111
"1601130032","el paujil","station","wind_speed",2023-08-26,0.238888888888889
"1601130032","el paujil","station","wind_speed",2023-08-27,0.277777777777778
"1601130032","el paujil","station","wind_speed",2023-08-28,0.475875486381323
"1601130032","el paujil","station","wind_speed",2023-08-29,0.39041095890411
"1601130032","el paujil","station","wind_speed",2023-08-30,0.426388888888889
"1601130032","el paujil","station","wind_speed",2023-08-31,0.363888888888889
"1601130032","el paujil","station","wind_speed",2023-09-01,0.344444444444444
"1601130032","el paujil","station","wind_speed",2023-09-02,0.458333333333333
"1601130032","el paujil","station","wind_speed",2023-09-03,0.320138888888889
"1601130032","el paujil","station","wind_speed",2023-09-04,0.447222222222222
"1601130032","el paujil","station","wind_speed",2023-09-05,0.373611111111111
"1601130032","el paujil","station","wind_speed",2023-09-06,0.5625
"1601130032","el paujil","station","wind_speed",2023-09-07,0.246527777777778
"1601130032","el paujil","station","wind_speed",2023-09-08,0.359722222222222
"1601130032","el paujil","station","wind_speed",2023-09-09,0.463888888888889
"1601130032","el paujil","station","wind_speed",2023-09-10,0.588888888888889
"1601130032","el paujil","station","wind_speed",2023-09-11,0.425257731958763
"1601130032","el paujil","station","wind_speed",2023-09-12,0.311805555555556
"1601130032","el paujil","station","wind_speed",2023-09-13,0.364583333333333
"1601130032","el paujil","station","wind_speed",2023-09-14,0.298611111111111
"1601130032","el paujil","station","wind_speed",2023-09-15,0.63125
"1601130032","el paujil","station","wind_speed",2023-09-16,0.334722222222222
"1601130032","el paujil","station","wind_speed",2023-09-17,0.316666666666667
"1601130032","el paujil","station","wind_speed",2023-09-18,0.494941634241245
"1601130032","el paujil","station","wind_speed",2023-09-19,0.526857142857143
"1601130032","el paujil","station","wind_speed",2023-09-20,0.468055555555556
"1601130032","el paujil","station","wind_speed",2023-09-21,0.443055555555556
"1601130032","el paujil","station","wind_speed",2023-09-22,0.35625
"1601130032","el paujil","station","wind_speed",2023-09-23,0.450694444444444
"1601130032","el paujil","station","wind_speed",2023-09-24,0.398611111111111
"1601130032","el paujil","station","wind_speed",2023-09-25,0.653886010362694
"1601130032","el paujil","station","wind_speed",2023-09-26,0.406944444444444
"1601130032","el paujil","station","wind_speed",2023-09-27,0.413888888888889
"1601130032","el paujil","station","wind_speed",2023-09-28,0.444444444444444
"1601130032","el paujil","station","wind_speed",2023-09-29,0.70625
"1601130032","el paujil","station","wind_speed",2023-09-30,0.488194444444444
"1601130032","el paujil","station","wind_speed",2023-10-01,0.4284046692607
"1601130032","el paujil","station","wind_speed",2023-10-02,0.286805555555556
"1601130032","el paujil","station","wind_speed",2023-10-03,0.245454545454545
"1601130032","el paujil","station","wind_speed",2023-10-04,0.293055555555556
"1601130032","el paujil","station","wind_speed",2023-10-05,0.384027777777778
"1601130032","el paujil","station","wind_speed",2023-10-06,0.494444444444444
"1601130032","el paujil","station","wind_speed",2023-10-07,0.403472222222222
"1601130032","el paujil","station","wind_speed",2023-10-08,0.446527777777778
"1601130032","el paujil","station","wind_speed",2023-10-09,0.407392996108949
"1601130032","el paujil","station","wind_speed",2023-10-10,0.308597285067873
"1601130032","el paujil","station","wind_speed",2023-10-11,0.447916666666667
"1601130032","el paujil","station","wind_speed",2023-10-12,0.350694444444444
"1601130032","el paujil","station","wind_speed",2023-10-13,0.322916666666667
"1601130032","el paujil","station","wind_speed",2023-10-14,0.276388888888889
"1601130032","el paujil","station","wind_speed",2023-10-15,0.465277777777778
"1601130032","el paujil","station","wind_speed",2023-10-16,0.383333333333333
"1601130032","el paujil","station","wind_speed",2023-10-17,0.226595744680851
"1601130032","el paujil","station","wind_speed",2023-10-18,0.326388888888889
"1601130032","el paujil","station","wind_speed",2023-10-19,0.284027777777778
"1601130032","el paujil","station","wind_speed",2023-10-20,0.297916666666667
"1601130032","el paujil","station","wind_speed",2023-10-21,0.375
"1601130032","el paujil","station","wind_speed",2023-10-22,0.375
"1601130032","el paujil","station","wind_speed",2023-10-23,0.3125
"1601130032","el paujil","station","wind_speed",2023-10-24,0.281481481481481
"1601130032","el paujil","station","wind_speed",2023-10-25,0.449305555555556
"1601130032","el paujil","station","wind_speed",2023-10-26,0.543055555555556
"1601130032","el paujil","station","wind_speed",2023-10-27,0.582638888888889
"1601130032","el paujil","station","wind_speed",2023-10-28,0.474305555555556
"1601130032","el paujil","station","wind_speed",2023-10-29,0.377083333333333
"1601130032","el paujil","station","wind_speed",2023-10-30,0.272222222222222
"1601130032","el paujil","station","wind_speed",2023-10-31,0.330208333333333
"1601130032","el paujil","station","wind_speed",2023-11-01,0.279166666666667
"1601130032","el paujil","station","wind_speed",2023-11-02,0.411111111111111
"1601130032","el paujil","station","wind_speed",2023-11-03,0.2375
"1601130032","el paujil","station","wind_speed",2023-11-04,0.390277777777778
"1601130032","el paujil","station","wind_speed",2023-11-05,0.230434782608696
"1601130032","el paujil","station","wind_speed",2023-11-06,0.260416666666667
"1601130032","el paujil","station","wind_speed",2023-11-07,0.334848484848485
"1601130032","el paujil","station","wind_speed",2023-11-08,0.3
"1601130032","el paujil","station","wind_speed",2023-11-09,0.28125
"1601130032","el paujil","station","wind_speed",2023-11-10,0.350694444444444
"1601130032","el paujil","station","wind_speed",2023-11-11,0.420833333333333
"1601130032","el paujil","station","wind_speed",2023-11-12,0.520833333333333
"1601130032","el paujil","station","wind_speed",2023-11-13,0.333333333333333
"1601130032","el paujil","station","wind_speed",2023-11-14,0.477777777777778
"1601130032","el paujil","station","wind_speed",2023-11-15,0.190526315789474
"1601130032","el paujil","station","wind_speed",2023-11-16,NA
"1601130032","el paujil","station","wind_speed",2023-11-17,NA
"1601130032","el paujil","station","wind_speed",2023-11-18,NA
"1601130032","el paujil","station","wind_speed",2023-11-19,NA
"1601130032","el paujil","station","wind_speed",2023-11-20,NA
"1601130032","el paujil","station","wind_speed",2023-11-21,NA
"1601130032","el paujil","station","wind_speed",2023-11-22,NA
"1601130032","el paujil","station","wind_speed",2023-11-23,NA
"1601130032","el paujil","station","wind_speed",2023-11-24,NA
"1601130032","el paujil","station","wind_speed",2023-11-25,NA
"1601130032","el paujil","station","wind_speed",2023-11-26,NA
"1601130032","el paujil","station","wind_speed",2023-11-27,NA
"1601130032","el paujil","station","wind_speed",2023-11-28,NA
"1601130032","el paujil","station","wind_speed",2023-11-29,NA
"1601130032","el paujil","station","wind_speed",2023-11-30,NA
"1601130032","el paujil","station","wind_speed",2023-12-01,NA
"1601130032","el paujil","station","wind_speed",2023-12-02,NA
"1601130032","el paujil","station","wind_speed",2023-12-03,NA
"1601130032","el paujil","station","wind_speed",2023-12-04,NA
"1601130032","el paujil","station","wind_speed",2023-12-05,NA
"1601130032","el paujil","station","wind_speed",2023-12-06,NA
"1601130032","el paujil","station","wind_speed",2023-12-07,NA
"1601130032","el paujil","station","wind_speed",2023-12-08,NA
"1601130032","el paujil","station","wind_speed",2023-12-09,NA
"1601130032","el paujil","station","wind_speed",2023-12-10,NA
"1601130032","el paujil","station","wind_speed",2023-12-11,NA
"1601130032","el paujil","station","wind_speed",2023-12-12,NA
"1601130032","el paujil","station","wind_speed",2023-12-13,NA
"1601130032","el paujil","station","wind_speed",2023-12-14,NA
"1601130032","el paujil","station","wind_speed",2023-12-15,NA
"1601130032","el paujil","station","wind_speed",2023-12-16,NA
"1601130032","el paujil","station","wind_speed",2023-12-17,0.113793103448276
"1601130032","el paujil","station","wind_speed",2023-12-18,0.119444444444444
"1601130032","el paujil","station","wind_speed",2023-12-19,0.312765957446809
"1601130032","el paujil","station","wind_speed",2023-12-20,0.268055555555556
"1601130032","el paujil","station","wind_speed",2023-12-21,0.196527777777778
"1601130032","el paujil","station","wind_speed",2023-12-22,0.210416666666667
"1601130032","el paujil","station","wind_speed",2023-12-23,0.244444444444444
"1601130032","el paujil","station","wind_speed",2023-12-24,0.186428571428571
"1601130032","el paujil","station","wind_speed",2023-12-25,0.166666666666667
"1601130032","el paujil","station","wind_speed",2023-12-26,0.186805555555556
"1601130032","el paujil","station","wind_speed",2023-12-27,0.222377622377622
"1601130032","el paujil","station","wind_speed",2023-12-28,0.0722222222222222
"1601130032","el paujil","station","wind_speed",2023-12-29,0.18125
"1601130032","el paujil","station","wind_speed",2023-12-30,0.215972222222222
"1601130032","el paujil","station","wind_speed",2023-12-31,0.182394366197183
"1601130032","el paujil","station","wind_speed",2024-01-01,0.134027777777778
"1601130032","el paujil","station","wind_speed",2024-01-02,0.436496350364964
"1601130032","el paujil","station","wind_speed",2024-01-03,0.472762645914397
"1601130032","el paujil","station","wind_speed",2024-01-04,0.257608695652174
"1601130032","el paujil","station","wind_speed",2024-01-05,0.201388888888889
"1601130032","el paujil","station","wind_speed",2024-01-06,0.272222222222222
"1601130032","el paujil","station","wind_speed",2024-01-07,0.245138888888889
"1601130032","el paujil","station","wind_speed",2024-01-08,0.34375
"1601130032","el paujil","station","wind_speed",2024-01-09,0
"1601130032","el paujil","station","wind_speed",2024-01-10,NA
"1601130032","el paujil","station","wind_speed",2024-01-11,NA
"1601130032","el paujil","station","wind_speed",2024-01-12,NA
"1601130032","el paujil","station","wind_speed",2024-01-13,NA
"1601130032","el paujil","station","wind_speed",2024-01-14,NA
"1601130032","el paujil","station","wind_speed",2024-01-15,NA
"1601130032","el paujil","station","wind_speed",2024-01-16,0.396875
"1601130032","el paujil","station","wind_speed",2024-01-17,0.0930555555555556
"1601130032","el paujil","station","wind_speed",2024-01-18,0.311805555555556
"1601130032","el paujil","station","wind_speed",2024-01-19,0.222222222222222
"1601130032","el paujil","station","wind_speed",2024-01-20,0.2625
"1601130032","el paujil","station","wind_speed",2024-01-21,0.240277777777778
"1601130032","el paujil","station","wind_speed",2024-01-22,0.284027777777778
"1601130032","el paujil","station","wind_speed",2024-01-23,0.310894941634241
"1601130032","el paujil","station","wind_speed",2024-01-24,0.18780487804878
"1601130032","el paujil","station","wind_speed",2024-01-25,0.214084507042254
"1601130032","el paujil","station","wind_speed",2024-01-26,0.130555555555556
"1601130032","el paujil","station","wind_speed",2024-01-27,0.184027777777778
"1601130032","el paujil","station","wind_speed",2024-01-28,0.172222222222222
"1601130032","el paujil","station","wind_speed",2024-01-29,0.177083333333333
"1601130032","el paujil","station","wind_speed",2024-01-30,0.472916666666667
"1601130032","el paujil","station","wind_speed",2024-01-31,0.0363636363636364
"1601130032","el paujil","station","wind_speed",2024-02-01,0.204464285714286
"1601130032","el paujil","station","wind_speed",2024-02-02,0.179166666666667
"1601130032","el paujil","station","wind_speed",2024-02-03,0.158156028368794
"1601130032","el paujil","station","wind_speed",2024-02-04,0.177777777777778
"1601130032","el paujil","station","wind_speed",2024-02-05,0.0875
"1601130032","el paujil","station","wind_speed",2024-02-06,0.147808764940239
"1601130032","el paujil","station","wind_speed",2024-02-07,0.205161290322581
"1601130032","el paujil","station","wind_speed",2024-02-08,0.273611111111111
"1601130032","el paujil","station","wind_speed",2024-02-09,0.275
"1601130032","el paujil","station","wind_speed",2024-02-10,0.409722222222222
"1601130032","el paujil","station","wind_speed",2024-02-11,0.384722222222222
"1601130032","el paujil","station","wind_speed",2024-02-12,0.225
"1601130032","el paujil","station","wind_speed",2024-02-13,0.265972222222222
"1601130032","el paujil","station","wind_speed",2024-02-14,0.202777777777778
"1601130032","el paujil","station","wind_speed",2024-02-15,0.0807142857142857
"1601130032","el paujil","station","wind_speed",2024-02-16,0.558219178082192
"1601130032","el paujil","station","wind_speed",2024-02-17,0.575694444444445
"1601130032","el paujil","station","wind_speed",2024-02-18,0.809027777777778
"1601130032","el paujil","station","wind_speed",2024-02-19,0.586805555555556
"1601130032","el paujil","station","wind_speed",2024-02-20,0.938194444444444
"1601130032","el paujil","station","wind_speed",2024-02-21,1.02013888888889
"1601130032","el paujil","station","wind_speed",2024-02-22,0.906944444444444
"1601130032","el paujil","station","wind_speed",2024-02-23,0.875
"1601130032","el paujil","station","wind_speed",2024-02-24,0.458333333333333
"1601130032","el paujil","station","wind_speed",2024-02-25,1.12638888888889
"1601130032","el paujil","station","wind_speed",2024-02-26,0.951388888888889
"1601130032","el paujil","station","wind_speed",2024-02-27,0.850222222222222
"1601130032","el paujil","station","wind_speed",2024-02-28,0.502083333333333
"1601130032","el paujil","station","wind_speed",2024-02-29,0.511111111111111
"1601130032","el paujil","station","wind_speed",2024-03-01,0.806944444444444
"1601130032","el paujil","station","wind_speed",2024-03-02,0.490972222222222
"1601130032","el paujil","station","wind_speed",2024-03-03,0.434027777777778
"1601130032","el paujil","station","wind_speed",2024-03-04,0.499305555555556
"1601130032","el paujil","station","wind_speed",2024-03-05,0.621527777777778
"1601130032","el paujil","station","wind_speed",2024-03-06,1.10625
"1601130032","el paujil","station","wind_speed",2024-03-07,0.431428571428571
"1601130032","el paujil","station","wind_speed",2024-03-08,0.14468085106383
"1601130032","el paujil","station","wind_speed",2024-03-09,0.232167832167832
"1601130032","el paujil","station","wind_speed",2024-03-10,0.337037037037037
"1601130032","el paujil","station","wind_speed",2024-03-11,0.259027777777778
"1601130032","el paujil","station","wind_speed",2024-03-12,0.203472222222222
"1601130032","el paujil","station","wind_speed",2024-03-13,0.0882352941176471
"1601130032","el paujil","station","wind_speed",2024-03-14,NA
"1601130032","el paujil","station","wind_speed",2024-03-15,NA
"1601130032","el paujil","station","wind_speed",2024-03-16,NA
"1601130032","el paujil","station","wind_speed",2024-03-17,NA
"1601130032","el paujil","station","wind_speed",2024-03-18,NA
"1601130032","el paujil","station","wind_speed",2024-03-19,NA
"1601130032","el paujil","station","wind_speed",2024-03-20,NA
"1601130032","el paujil","station","wind_speed",2024-03-21,NA
"1601130032","el paujil","station","wind_speed",2024-03-22,NA
"1601130032","el paujil","station","wind_speed",2024-03-23,NA
"1601130032","el paujil","station","wind_speed",2024-03-24,NA
"1601130032","el paujil","station","wind_speed",2024-03-25,NA
"1601130032","el paujil","station","wind_speed",2024-03-26,0.30353982300885
"1601130032","el paujil","station","wind_speed",2024-03-27,0.313194444444444
"1601130032","el paujil","station","wind_speed",2024-03-28,0.348611111111111
"1601130032","el paujil","station","wind_speed",2024-03-29,0.35625
"1601130032","el paujil","station","wind_speed",2024-03-30,0.367361111111111
"1601130032","el paujil","station","wind_speed",2024-03-31,0.3125
"1601130032","el paujil","station","wind_speed",2024-04-01,0.363194444444444
"1601130032","el paujil","station","wind_speed",2024-04-02,0.118055555555556
"1601130032","el paujil","station","wind_speed",2024-04-03,0
"1601130032","el paujil","station","wind_speed",2024-04-04,0.392424242424242
"1601130032","el paujil","station","wind_speed",2024-04-05,0.10625
"1601130032","el paujil","station","wind_speed",2024-04-06,0
"1601130032","el paujil","station","wind_speed",2024-04-07,0
"1601130032","el paujil","station","wind_speed",2024-04-08,0
"1601130032","el paujil","station","wind_speed",2024-04-09,0
"1601130032","el paujil","station","wind_speed",2024-04-10,0
"1601130032","el paujil","station","wind_speed",2024-04-11,0.0225
"1601130032","el paujil","station","wind_speed",2024-04-12,NA
"1601130032","el paujil","station","wind_speed",2024-04-13,NA
"1601130032","el paujil","station","wind_speed",2024-04-14,NA
"1601130032","el paujil","station","wind_speed",2024-04-15,NA
"1601130032","el paujil","station","wind_speed",2024-04-16,NA
"1601130032","el paujil","station","wind_speed",2024-04-17,NA
"1601130032","el paujil","station","wind_speed",2024-04-18,NA
"1601130032","el paujil","station","wind_speed",2024-04-19,NA
"1601130032","el paujil","station","wind_speed",2024-04-20,NA
"1601130032","el paujil","station","wind_speed",2024-04-21,NA
"1601130032","el paujil","station","wind_speed",2024-04-22,NA
"1601130032","el paujil","station","wind_speed",2024-04-23,NA
"1601130032","el paujil","station","wind_speed",2024-04-24,NA
"1601130032","el paujil","station","wind_speed",2024-04-25,NA
"1601130032","el paujil","station","wind_speed",2024-04-26,NA
"1601130032","el paujil","station","wind_speed",2024-04-27,NA
"1601130032","el paujil","station","wind_speed",2024-04-28,NA
"1601130032","el paujil","station","wind_speed",2024-04-29,NA
"1601130032","el paujil","station","wind_speed",2024-04-30,NA
"1601130032","el paujil","station","wind_speed",2024-05-01,NA
"1601130032","el paujil","station","wind_speed",2024-05-02,NA
"1601130032","el paujil","station","wind_speed",2024-05-03,NA
"1601130032","el paujil","station","wind_speed",2024-05-04,NA
"1601130032","el paujil","station","wind_speed",2024-05-05,NA
"1601130032","el paujil","station","wind_speed",2024-05-06,NA
"1601130032","el paujil","station","wind_speed",2024-05-07,NA
"1601130032","el paujil","station","wind_speed",2024-05-08,NA
"1601130032","el paujil","station","wind_speed",2024-05-09,NA
"1601130032","el paujil","station","wind_speed",2024-05-10,NA
"1601130032","el paujil","station","wind_speed",2024-05-11,NA
"1601130032","el paujil","station","wind_speed",2024-05-12,NA
"1601130032","el paujil","station","wind_speed",2024-05-13,NA
"1601130032","el paujil","station","wind_speed",2024-05-14,NA
"1601130032","el paujil","station","wind_speed",2024-05-15,NA
"1601130032","el paujil","station","wind_speed",2024-05-16,NA
"1601130032","el paujil","station","wind_speed",2024-05-17,NA
"1601130032","el paujil","station","wind_speed",2024-05-18,NA
"1601130032","el paujil","station","wind_speed",2024-05-19,NA
"1601130032","el paujil","station","wind_speed",2024-05-20,NA
"1601130032","el paujil","station","wind_speed",2024-05-21,NA
"1601130032","el paujil","station","wind_speed",2024-05-22,NA
"1601130032","el paujil","station","wind_speed",2024-05-23,NA
"1601130032","el paujil","station","wind_speed",2024-05-24,NA
"1601130032","el paujil","station","wind_speed",2024-05-25,NA
"1601130032","el paujil","station","wind_speed",2024-05-26,NA
"1601130032","el paujil","station","wind_speed",2024-05-27,NA
"1601130032","el paujil","station","wind_speed",2024-05-28,NA
"1601130032","el paujil","station","wind_speed",2024-05-29,NA
"1601130032","el paujil","station","wind_speed",2024-05-30,NA
"1601130032","el paujil","station","wind_speed",2024-05-31,NA
"1601130032","el paujil","station","wind_speed",2024-06-01,NA
"1601130032","el paujil","station","wind_speed",2024-06-02,NA
"1601130032","el paujil","station","wind_speed",2024-06-03,NA
"1601130032","el paujil","station","wind_speed",2024-06-04,NA
"1601130032","el paujil","station","wind_speed",2024-06-05,NA
"1601130032","el paujil","station","wind_speed",2024-06-06,NA
"1601130032","el paujil","station","wind_speed",2024-06-07,NA
"1601130032","el paujil","station","wind_speed",2024-06-08,NA
"1601130032","el paujil","station","wind_speed",2024-06-09,NA
"1601130032","el paujil","station","wind_speed",2024-06-10,NA
"1601130032","el paujil","station","wind_speed",2024-06-11,NA
"1601130032","el paujil","station","wind_speed",2024-06-12,NA
"1601130032","el paujil","station","wind_speed",2024-06-13,NA
"1601130032","el paujil","station","wind_speed",2024-06-14,NA
"1601130032","el paujil","station","wind_speed",2024-06-15,NA
"1601130032","el paujil","station","wind_speed",2024-06-16,NA
"1601130032","el paujil","station","wind_speed",2024-06-17,NA
"1601130032","el paujil","station","wind_speed",2024-06-18,NA
"1601130032","el paujil","station","wind_speed",2024-06-19,NA
"1601130032","el paujil","station","wind_speed",2024-06-20,NA
"1601130032","el paujil","station","wind_speed",2024-06-21,NA
"1601130032","el paujil","station","wind_speed",2024-06-22,NA
"1601130032","el paujil","station","wind_speed",2024-06-23,NA
"1601130032","el paujil","station","wind_speed",2024-06-24,NA
"1601130032","el paujil","station","wind_speed",2024-06-25,NA
"1601130032","el paujil","station","wind_speed",2024-06-26,NA
"1601130032","el paujil","station","wind_speed",2024-06-27,NA
"1601130032","el paujil","station","wind_speed",2024-06-28,NA
"1601130032","el paujil","station","wind_speed",2024-06-29,NA
"1601130032","el paujil","station","wind_speed",2024-06-30,NA
"1601130032","el paujil","station","wind_speed",2024-07-01,NA
"1601130032","el paujil","station","wind_speed",2024-07-02,NA
"1601130032","el paujil","station","wind_speed",2024-07-03,NA
"1601130032","el paujil","station","wind_speed",2024-07-04,NA
"1601130032","el paujil","station","wind_speed",2024-07-05,NA
"1601130032","el paujil","station","wind_speed",2024-07-06,NA
"1601130032","el paujil","station","wind_speed",2024-07-07,NA
"1601130032","el paujil","station","wind_speed",2024-07-08,NA
"1601130032","el paujil","station","wind_speed",2024-07-09,NA
"1601130032","el paujil","station","wind_speed",2024-07-10,NA
"1601130032","el paujil","station","wind_speed",2024-07-11,NA
"1601130032","el paujil","station","wind_speed",2024-07-12,NA
"1601130032","el paujil","station","wind_speed",2024-07-13,NA
"1601130032","el paujil","station","wind_speed",2024-07-14,NA
"1601130032","el paujil","station","wind_speed",2024-07-15,NA
"1601130032","el paujil","station","wind_speed",2024-07-16,NA
"1601130032","el paujil","station","wind_speed",2024-07-17,NA
"1601130032","el paujil","station","wind_speed",2024-07-18,NA
"1601130032","el paujil","station","wind_speed",2024-07-19,NA
"1601130032","el paujil","station","wind_speed",2024-07-20,NA
"1601130032","el paujil","station","wind_speed",2024-07-21,NA
"1601130032","el paujil","station","wind_speed",2024-07-22,NA
"1601130032","el paujil","station","wind_speed",2024-07-23,NA
"1601130032","el paujil","station","wind_speed",2024-07-24,NA
"1601130032","el paujil","station","wind_speed",2024-07-25,NA
"1601130032","el paujil","station","wind_speed",2024-07-26,NA
"1601130032","el paujil","station","wind_speed",2024-07-27,NA
"1601130032","el paujil","station","wind_speed",2024-07-28,NA
"1601130032","el paujil","station","wind_speed",2024-07-29,NA
"1601130032","el paujil","station","wind_speed",2024-07-30,NA
"1601130032","el paujil","station","wind_speed",2024-07-31,NA
"1601130032","el paujil","station","wind_speed",2024-08-01,NA
"1601130032","el paujil","station","wind_speed",2024-08-02,NA
"1601130032","el paujil","station","wind_speed",2024-08-03,NA
"1601130032","el paujil","station","wind_speed",2024-08-04,NA
"1601130032","el paujil","station","wind_speed",2024-08-05,NA
"1601130032","el paujil","station","wind_speed",2024-08-06,NA
"1601130032","el paujil","station","wind_speed",2024-08-07,NA
"1601130032","el paujil","station","wind_speed",2024-08-08,NA
"1601130032","el paujil","station","wind_speed",2024-08-09,NA
"1601130032","el paujil","station","wind_speed",2024-08-10,NA
"1601130032","el paujil","station","wind_speed",2024-08-11,NA
"1601130032","el paujil","station","wind_speed",2024-08-12,NA
"1601130032","el paujil","station","wind_speed",2024-08-13,NA
"1601130032","el paujil","station","wind_speed",2024-08-14,NA
"1601130032","el paujil","station","wind_speed",2024-08-15,NA
"1601130032","el paujil","station","wind_speed",2024-08-16,NA
"1601130032","el paujil","station","wind_speed",2024-08-17,NA
"1601130032","el paujil","station","wind_speed",2024-08-18,NA
"1601130032","el paujil","station","wind_speed",2024-08-19,NA
"1601130032","el paujil","station","wind_speed",2024-08-20,NA
"1601130032","el paujil","station","wind_speed",2024-08-21,NA
"1601130032","el paujil","station","wind_speed",2024-08-22,NA
"1601130032","el paujil","station","wind_speed",2024-08-23,NA
"1601130032","el paujil","station","wind_speed",2024-08-24,NA
"1601130032","el paujil","station","wind_speed",2024-08-25,NA
"1601130032","el paujil","station","wind_speed",2024-08-26,NA
"1601130032","el paujil","station","wind_speed",2024-08-27,NA
"1601130032","el paujil","station","wind_speed",2024-08-28,NA
